10bit
adaptive

# Adaptive Scanline Filters
# The original filename is:
# SLA_Dk_070_Br_080.txt

# The parameters used to generate the filters are:
# base=gs3, k=1.235, dp=1.360, bp=1.040

# Dark Coefficients
   0, 193,  51,   0
   0, 191,  52,   0
   0, 189,  53,   0
   0, 187,  54,   0
   0, 185,  55,   0
   0, 183,  56,   0
   0, 181,  57,   0
   0, 179,  58,   0
   0, 176,  60,   0
   0, 174,  61,   0
   0, 172,  62,   0
   0, 170,  63,   0
   0, 168,  65,   0
   0, 166,  66,   0
   0, 164,  67,   0
   0, 162,  69,   0
   0, 160,  70,   0
   0, 158,  71,   0
   0, 156,  73,   0
   0, 154,  74,   0
   0, 152,  75,   0
   0, 150,  77,   0
   0, 148,  78,   0
   0, 146,  80,   0
   0, 144,  81,   0
   0, 142,  83,   0
   0, 140,  84,   0
   0, 138,  86,   0
   0, 137,  87,   0
   0, 135,  89,   0
   0, 133,  91,   0
   0, 131,  92,   0
   0, 129,  94,   0
   0, 127,  95,   0
   0, 125,  97,   0
   0, 123,  99,   0
   0, 121, 100,   0
   0, 120, 102,   0
   0, 118, 104,   0
   0, 116, 105,   0
   0, 114, 107,   0
   0, 112, 109,   0
   0, 111, 111,   0
   0, 109, 112,   0
   0, 107, 114,   0
   0, 105, 116,   0
   0, 104, 118,   0
   0, 102, 120,   0
   0, 100, 121,   0
   0,  99, 123,   0
   0,  97, 125,   0
   0,  95, 127,   0
   0,  94, 129,   0
   0,  92, 131,   0
   0,  91, 133,   0
   0,  89, 135,   0
   0,  87, 137,   0
   0,  86, 138,   0
   0,  84, 140,   0
   0,  83, 142,   0
   0,  81, 144,   0
   0,  80, 146,   0
   0,  78, 148,   0
   0,  77, 150,   0
   0,  75, 152,   0
   0,  74, 154,   0
   0,  73, 156,   0
   0,  71, 158,   0
   0,  70, 160,   0
   0,  69, 162,   0
   0,  67, 164,   0
   0,  66, 166,   0
   0,  65, 168,   0
   0,  63, 170,   0
   0,  62, 172,   0
   0,  61, 174,   0
   0,  60, 176,   0
   0,  58, 179,   0
   0,  57, 181,   0
   0,  56, 183,   0
   0,  55, 185,   0
   0,  54, 187,   0
   0,  53, 189,   0
   0,  52, 191,   0
   0,  51, 193,   0
   0,  49, 195,   0
   0,  48, 197,   0
   0,  47, 199,   0
   0,  46, 201,   0
   0,  45, 203,   0
   0,  44, 205,   0
   0,  43, 207,   0
   0,  42, 209,   0
   0,  42, 211,   0
   0,  41, 213,   0
   0,  40, 215,   0
   0,  39, 217,   0
   0,  38, 219,   0
   0,  37, 221,   0
   0,  36, 223,   0
   0,  35, 225,   0
   0,  35, 227,   0
   0,  34, 229,   0
   0,  33, 231,   0
   0,  32, 233,   0
   0,  31, 235,   0
   0,  31, 236,   1
   0,  30, 238,   1
   0,  29, 240,   1
   0,  29, 242,   1
   0,  28, 244,   1
   0,  27, 246,   1
   0,  27, 247,   1
   0,  26, 249,   1
   0,  25, 251,   1
   0,  25, 253,   1
   0,  24, 254,   1
   0,  23, 256,   1
   0,  23, 258,   1
   0,  22, 260,   1
   0,  22, 261,   1
   0,  21, 263,   1
   0,  21, 264,   1
   0,  20, 266,   1
   0,  20, 268,   1
   0,  19, 269,   1
   0,  19, 271,   1
   0,  18, 272,   1
   0,  18, 273,   1
   0,  17, 275,   1
   0,  17, 276,   1
   0,  16, 278,   1
   0,  16, 279,   1
   0,  15, 280,   1
   0,  15, 282,   2
   0,  15, 283,   2
   0,  14, 284,   2
   0,  14, 285,   2
   0,  13, 287,   2
   0,  13, 288,   2
   0,  13, 289,   2
   0,  12, 290,   2
   0,  12, 291,   2
   0,  12, 292,   2
   0,  11, 293,   2
   0,  11, 294,   2
   0,  11, 295,   2
   0,  10, 296,   2
   0,  10, 297,   2
   0,  10, 297,   3
   0,  10, 298,   3
   0,   9, 299,   3
   0,   9, 300,   3
   0,   9, 300,   3
   0,   8, 301,   3
   0,   8, 301,   3
   0,   8, 302,   3
   0,   8, 303,   3
   0,   7, 303,   3
   0,   7, 303,   4
   0,   7, 304,   4
   0,   7, 304,   4
   0,   7, 305,   4
   0,   6, 305,   4
   0,   6, 305,   4
   0,   6, 305,   4
   0,   6, 306,   5
   0,   6, 306,   5
   0,   6, 306,   5
   0,   5, 306,   5

# Bright Coefficients
   4, 248,   4,   0
   4, 248,   4,   0
   4, 248,   4,   0
   4, 248,   5,   0
   4, 247,   5,   0
   4, 247,   5,   0
   3, 247,   5,   0
   3, 247,   5,   0
   3, 247,   5,   0
   3, 247,   6,   0
   3, 247,   6,   0
   3, 246,   6,   0
   3, 246,   6,   0
   3, 246,   6,   0
   3, 246,   6,   0
   3, 245,   7,   0
   2, 245,   7,   0
   2, 245,   7,   0
   2, 244,   7,   0
   2, 244,   8,   0
   2, 243,   8,   0
   2, 243,   8,   0
   2, 242,   8,   0
   2, 242,   9,   0
   2, 241,   9,   0
   2, 241,   9,   0
   2, 240,   9,   0
   2, 240,  10,   0
   2, 239,  10,   0
   2, 239,  10,   0
   2, 238,  10,   0
   1, 237,  11,   0
   1, 237,  11,   0
   1, 236,  11,   0
   1, 235,  12,   0
   1, 234,  12,   0
   1, 234,  12,   0
   1, 233,  13,   0
   1, 232,  13,   0
   1, 231,  14,   0
   1, 230,  14,   0
   1, 229,  14,   0
   1, 229,  15,   0
   1, 228,  15,   0
   1, 227,  16,   0
   1, 226,  16,   0
   1, 225,  16,   0
   1, 224,  17,   0
   1, 223,  17,   0
   1, 222,  18,   0
   1, 221,  18,   0
   1, 220,  19,   0
   1, 219,  19,   0
   1, 217,  20,   0
   1, 216,  20,   0
   1, 215,  21,   0
   1, 214,  22,   0
   1, 213,  22,   0
   1, 212,  23,   0
   1, 210,  23,   0
   1, 209,  24,   0
   1, 208,  25,   0
   0, 207,  25,   0
   0, 205,  26,   0
   0, 204,  27,   0
   0, 203,  27,   0
   0, 202,  28,   0
   0, 200,  29,   0
   0, 199,  29,   0
   0, 197,  30,   0
   0, 196,  31,   0
   0, 195,  32,   0
   0, 193,  32,   0
   0, 192,  33,   0
   0, 190,  34,   0
   0, 189,  35,   0
   0, 188,  36,   0
   0, 186,  37,   0
   0, 185,  37,   0
   0, 183,  38,   0
   0, 182,  39,   0
   0, 180,  40,   0
   0, 179,  41,   0
   0, 177,  42,   0
   0, 175,  43,   0
   0, 174,  44,   0
   0, 172,  45,   0
   0, 171,  46,   0
   0, 169,  47,   0
   0, 168,  48,   0
   0, 166,  49,   0
   0, 164,  51,   0
   0, 163,  52,   0
   0, 161,  53,   0
   0, 159,  54,   0
   0, 158,  55,   0
   0, 156,  56,   0
   0, 155,  57,   0
   0, 153,  59,   0
   0, 151,  60,   0
   0, 150,  61,   0
   0, 148,  62,   0
   0, 146,  64,   0
   0, 144,  65,   0
   0, 143,  66,   0
   0, 141,  68,   0
   0, 139,  69,   0
   0, 138,  70,   0
   0, 136,  72,   0
   0, 134,  73,   0
   0, 133,  75,   0
   0, 131,  76,   0
   0, 129,  78,   0
   0, 127,  79,   0
   0, 126,  80,   0
   0, 124,  82,   0
   0, 122,  83,   0
   0, 121,  85,   0
   0, 119,  87,   0
   0, 117,  88,   0
   0, 116,  90,   0
   0, 114,  91,   0
   0, 112,  93,   0
   0, 111,  94,   0
   0, 109,  96,   0
   0, 107,  98,   0
   0, 106,  99,   0
   0, 104, 101,   0
   0, 102, 102,   0
   0, 101, 104,   0
   0,  99, 106,   0
   0,  98, 107,   0
   0,  96, 109,   0
   0,  94, 111,   0
   0,  93, 112,   0
   0,  91, 114,   0
   0,  90, 116,   0
   0,  88, 117,   0
   0,  87, 119,   0
   0,  85, 121,   0
   0,  83, 122,   0
   0,  82, 124,   0
   0,  80, 126,   0
   0,  79, 127,   0
   0,  78, 129,   0
   0,  76, 131,   0
   0,  75, 133,   0
   0,  73, 134,   0
   0,  72, 136,   0
   0,  70, 138,   0
   0,  69, 139,   0
   0,  68, 141,   0
   0,  66, 143,   0
   0,  65, 144,   0
   0,  64, 146,   0
   0,  62, 148,   0
   0,  61, 150,   0
   0,  60, 151,   0
   0,  59, 153,   0
   0,  57, 155,   0
   0,  56, 156,   0
   0,  55, 158,   0
   0,  54, 159,   0
   0,  53, 161,   0
   0,  52, 163,   0
   0,  51, 164,   0
   0,  49, 166,   0
   0,  48, 168,   0
   0,  47, 169,   0
   0,  46, 171,   0
   0,  45, 172,   0
   0,  44, 174,   0
   0,  43, 175,   0
   0,  42, 177,   0
   0,  41, 179,   0
   0,  40, 180,   0
   0,  39, 182,   0
   0,  38, 183,   0
   0,  37, 185,   0
   0,  37, 186,   0
   0,  36, 188,   0
   0,  35, 189,   0
   0,  34, 190,   0
   0,  33, 192,   0
   0,  32, 193,   0
   0,  32, 195,   0
   0,  31, 196,   0
   0,  30, 197,   0
   0,  29, 199,   0
   0,  29, 200,   0
   0,  28, 202,   0
   0,  27, 203,   0
   0,  27, 204,   0
   0,  26, 205,   0
   0,  25, 207,   0
   0,  25, 208,   1
   0,  24, 209,   1
   0,  23, 210,   1
   0,  23, 212,   1
   0,  22, 213,   1
   0,  22, 214,   1
   0,  21, 215,   1
   0,  20, 216,   1
   0,  20, 217,   1
   0,  19, 219,   1
   0,  19, 220,   1
   0,  18, 221,   1
   0,  18, 222,   1
   0,  17, 223,   1
   0,  17, 224,   1
   0,  16, 225,   1
   0,  16, 226,   1
   0,  16, 227,   1
   0,  15, 228,   1
   0,  15, 229,   1
   0,  14, 229,   1
   0,  14, 230,   1
   0,  14, 231,   1
   0,  13, 232,   1
   0,  13, 233,   1
   0,  12, 234,   1
   0,  12, 234,   1
   0,  12, 235,   1
   0,  11, 236,   1
   0,  11, 237,   1
   0,  11, 237,   1
   0,  10, 238,   2
   0,  10, 239,   2
   0,  10, 239,   2
   0,  10, 240,   2
   0,   9, 240,   2
   0,   9, 241,   2
   0,   9, 241,   2
   0,   9, 242,   2
   0,   8, 242,   2
   0,   8, 243,   2
   0,   8, 243,   2
   0,   8, 244,   2
   0,   7, 244,   2
   0,   7, 245,   2
   0,   7, 245,   2
   0,   7, 245,   3
   0,   6, 246,   3
   0,   6, 246,   3
   0,   6, 246,   3
   0,   6, 246,   3
   0,   6, 247,   3
   0,   6, 247,   3
   0,   5, 247,   3
   0,   5, 247,   3
   0,   5, 247,   3
   0,   5, 247,   4
   0,   5, 247,   4
   0,   5, 248,   4
   0,   4, 248,   4
   0,   4, 248,   4

